CustomerID,Recency,Frequency,Monetary,YearMonth,Churn
15149,19,4,1033.81,2010-05,0
15152,144,1,518.14,2010-05,1
15157,12,2,718.04,2010-05,0
15162,174,1,312.9,2010-05,1
15164,55,2,440.4,2010-05,0
15167,116,1,686.03,2010-05,0
15169,169,1,356.17,2010-05,1
15173,7,3,592.57,2010-05,0
15176,110,1,988.04,2010-05,1
15179,38,4,2498.32,2010-05,0
15180,32,1,452.84000000000003,2010-05,0
15181,174,1,162.72,2010-05,0
15182,6,2,963.5210000000001,2010-05,0
15183,7,2,432.36,2010-05,0
15184,166,1,123.19,2010-05,1
15186,19,2,518.86,2010-05,0
15188,168,1,310.43,2010-05,1
15191,131,2,342.75,2010-05,0
15192,18,2,622.07,2010-05,0
15194,46,6,2214.9900000000002,2010-05,0
15196,169,1,152.25,2010-05,0
15197,171,1,117.96000000000001,2010-05,0
15198,60,2,207.31,2010-05,0
15199,18,1,300.90000000000003,2010-05,0
15201,54,1,293.06,2010-05,0
15203,32,5,1237.25,2010-05,0
15209,173,1,178.98000000000002,2010-05,1
15210,18,1,301.92,2010-05,0
15215,27,2,466.22,2010-05,0
15216,61,1,389.49,2010-05,1
15217,6,1,426.24,2010-05,0
15218,4,6,3104.93,2010-05,0
15219,91,1,379.7,2010-05,1
15221,36,2,787.1500000000001,2010-05,1
15222,47,8,2420.66,2010-05,0
15223,52,3,662.2,2010-05,1
15224,89,2,389.2,2010-05,0
15227,13,2,658.86,2010-05,0
15229,29,1,160.5,2010-05,0
15231,64,1,250.26,2010-05,1
15240,27,2,931.23,2010-05,0
15241,13,2,848.26,2010-05,0
15244,109,1,280.51,2010-05,1
15245,38,1,512.26,2010-05,0
15249,45,2,1122.7,2010-05,0
15250,83,1,60.0,2010-05,1
15251,8,6,7685.77,2010-05,0
15252,19,2,992.87,2010-05,0
15253,29,1,411.46,2010-05,0
15254,3,1,450.34000000000003,2010-05,0
15255,179,1,260.44,2010-05,0
15256,4,1,71.95,2010-05,0
15259,45,2,734.9,2010-05,0
15260,10,8,1979.03,2010-05,0
15265,47,2,1839.52,2010-05,1
15266,129,2,292.2,2010-05,0
15268,48,1,547.6,2010-05,0
15270,61,8,3471.7200000000003,2010-05,0
15272,15,2,956.55,2010-05,0
15273,42,1,228.96,2010-05,1
15278,4,4,496.15999999999997,2010-05,0
15279,73,2,665.53,2010-05,0
15280,14,1,141.6,2010-05,0
15282,13,1,348.59,2010-05,0
15287,180,1,58.2,2010-05,0
15288,38,2,768.5600000000001,2010-05,0
15289,64,1,439.62,2010-05,0
15290,24,2,631.36,2010-05,0
15291,21,16,5432.01,2010-05,0
15293,108,1,247.5,2010-05,1
15295,97,1,217.23999999999998,2010-05,1
15296,14,2,3312.59,2010-05,0
15298,21,5,1939.21,2010-05,0
15299,139,1,731.52,2010-05,0
15302,173,1,308.0,2010-05,1
15303,8,2,650.16,2010-05,0
15306,7,4,1776.31,2010-05,0
15309,53,4,797.96,2010-05,1
15311,4,69,35224.71,2010-05,0
15312,24,5,1414.89,2010-05,0
15317,120,1,129.75,2010-05,1
15321,6,8,3005.91,2010-05,0
15323,5,3,434.6,2010-05,0
15324,144,1,140.22000000000003,2010-05,1
15325,27,3,590.83,2010-05,0
15326,52,4,1388.81,2010-05,1
15329,17,4,789.47,2010-05,0
15331,52,1,365.59000000000003,2010-05,0
15338,120,1,283.43,2010-05,1
15339,66,2,290.73,2010-05,0
15340,4,1,105.5,2010-05,0
15353,180,1,285.59,2010-05,0
15354,46,3,284.4,2010-05,1
15358,20,7,2877.12,2010-05,0
15359,105,8,181.35,2010-05,1
15362,181,1,310.75,2010-05,0
15365,116,1,325.12,2010-05,0
15366,40,2,888.65,2010-05,0
15367,34,5,2048.87,2010-05,0
15369,34,6,1728.3999999999999,2010-05,0
15371,105,1,59.400000000000006,2010-05,1
15372,104,4,2416.08,2010-05,0
15373,15,2,219.93,2010-05,0
15374,67,1,139.32,2010-05,1
15375,133,1,60.959999999999994,2010-05,1
15380,67,4,897.74,2010-05,0
15381,26,1,349.5,2010-05,0
15382,24,3,3766.73,2010-05,0
15384,35,1,276.5,2010-05,1
15385,120,1,307.8,2010-05,1
15389,5,2,1229.8,2010-05,0
15391,27,1,289.87,2010-05,0
15393,10,3,659.48,2010-05,0
15394,8,3,1027.66,2010-05,0
15396,26,1,508.20000000000005,2010-05,0
15400,3,1,194.0,2010-05,0
15401,11,1,136.20000000000002,2010-05,0
15402,34,1,584.06,2010-05,0
15403,173,1,95.75999999999999,2010-05,0
15405,19,1,310.74,2010-05,0
15409,164,1,131.25,2010-05,1
15410,11,2,1234.88,2010-05,0
15413,134,5,6798.72,2010-05,1
15416,119,1,389.03000000000003,2010-05,0
15418,29,1,206.49,2010-05,0
15420,1,5,636.0,2010-05,0
15421,6,4,1733.95,2010-05,0
15422,13,2,758.7,2010-05,0
15423,24,2,223.39,2010-05,0
15425,71,2,1509.67,2010-05,0
15426,29,1,407.57,2010-05,0
15428,80,2,381.72,2010-05,1
15434,127,1,285.35,2010-05,0
15437,83,1,193.29000000000002,2010-05,1
15439,96,2,748.85,2010-05,0
15441,173,1,301.57,2010-05,0
15443,1,5,1224.99,2010-05,0
15445,33,1,171.0,2010-05,1
15446,71,2,230.77,2010-05,1
15447,41,3,237.06,2010-05,0
15448,117,1,294.17,2010-05,1
15451,42,1,110.26,2010-05,0
15454,61,1,128.59,2010-05,1
15455,40,1,38.25,2010-05,1
15456,13,5,1109.35,2010-05,0
15461,74,1,210.0,2010-05,0
15465,24,9,1908.95,2010-05,0
15466,49,2,910.26,2010-05,1
15470,18,1,63.419999999999995,2010-05,0
15474,38,1,163.1,2010-05,1
15477,92,1,368.4,2010-05,1
15478,18,1,583.56,2010-05,0
15479,176,1,147.4,2010-05,1
15480,119,2,1636.38,2010-05,0
15482,43,6,2842.43,2010-05,1
15483,127,1,175.26,2010-05,0
15484,177,1,689.5,2010-05,0
15485,124,3,1222.92,2010-05,0
15487,122,1,231.32,2010-05,1
15488,26,1,37.980000000000004,2010-05,0
15489,50,2,413.20000000000005,2010-05,0
15493,55,2,779.94,2010-05,0
15494,172,1,917.76,2010-05,0
15496,74,1,146.14000000000001,2010-05,1
15497,20,5,3816.0099999999998,2010-05,0
15498,6,6,6583.01,2010-05,0
15499,166,1,161.6,2010-05,1
15503,169,1,120.06,2010-05,1
15504,49,2,309.18,2010-05,0
15512,119,1,39.0,2010-05,1
15513,1,9,5030.09,2010-05,0
15514,38,5,1770.95,2010-05,0
15518,7,5,1606.1200000000001,2010-05,0
15521,54,3,1268.06,2010-05,0
15523,20,8,4335.88,2010-05,0
15524,49,1,151.4,2010-05,1
15527,63,6,1397.89,2010-05,0
15534,168,1,162.25,2010-05,1
15538,42,4,2800.3999999999996,2010-05,0
15542,180,2,540.73,2010-05,0
15544,12,6,2422.55,2010-05,0
15546,49,2,1079.1000000000001,2010-05,1
15547,67,3,1936.41,2010-05,0
15548,38,1,158.09,2010-05,1
15549,67,3,380.65,2010-05,0
15550,118,4,700.71,2010-05,0
15552,66,1,162.4,2010-05,1
15555,1,9,3138.82,2010-05,0
15558,82,1,214.13,2010-05,1
15559,11,1,1109.4,2010-05,0
15561,21,2,579.2,2010-05,0
15562,169,1,360.51000000000005,2010-05,0
15563,47,2,953.78,2010-05,0
15564,119,1,35.04,2010-05,0
15566,167,1,138.22,2010-05,1
15569,43,2,780.03,2010-05,0
15570,10,5,2090.15,2010-05,0
15571,1,4,766.39,2010-05,0
15572,47,1,359.11,2010-05,0
15573,61,3,599.73,2010-05,1
15575,62,1,30.1,2010-05,1
15577,166,2,139.1,2010-05,1
15580,1,3,535.66,2010-05,0
15581,12,13,1152.05,2010-05,0
15584,113,1,357.04,2010-05,1
15586,35,3,1139.1,2010-05,1
15588,120,1,579.6,2010-05,1
15590,26,3,694.76,2010-05,0
15591,25,3,217.9,2010-05,0
15597,18,1,238.8,2010-05,0
15600,36,1,328.48,2010-05,0
15601,34,11,5262.52,2010-05,0
15602,67,3,527.4,2010-05,0
15603,91,1,40.0,2010-05,1
15605,31,4,543.72,2010-05,1
15606,32,3,905.75,2010-05,0
15607,4,7,1534.01,2010-05,0
15611,1,8,788.6800000000001,2010-05,0
15613,53,1,433.71999999999997,2010-05,1
15614,69,1,1327.98,2010-05,0
15615,11,10,4738.92,2010-05,0
15622,13,5,3514.36,2010-05,0
15623,71,3,1116.98,2010-05,0
15628,45,3,908.33,2010-05,0
15630,87,1,295.05,2010-05,1
15631,85,1,596.67,2010-05,1
15633,4,11,3855.17,2010-05,0
15636,12,1,388.94,2010-05,0
15637,83,2,412.98,2010-05,0
15638,36,2,575.4,2010-05,0
15639,48,1,394.24,2010-05,0
15640,53,6,4171.29,2010-05,0
15641,32,4,1722.01,2010-05,0
15642,172,1,105.78000000000002,2010-05,1
15650,71,1,359.08,2010-05,0
15651,39,1,291.26,2010-05,0
15658,179,1,321.65,2010-05,0
15659,96,1,108.44,2010-05,1
15660,11,3,368.12,2010-05,0
15661,21,1,320.95,2010-05,0
15662,104,2,283.73,2010-05,1
15664,24,2,527.78,2010-05,0
15665,78,1,591.43,2010-05,0
15672,168,1,45.300000000000004,2010-05,1
15673,14,3,1780.81,2010-05,0
15674,3,4,2660.98,2010-05,0
15680,24,5,1686.99,2010-05,0
15681,7,1,416.5,2010-05,0
15682,42,2,318.24,2010-05,1
15684,144,2,119.3,2010-05,0
15689,60,1,266.93,2010-05,1
15691,32,2,359.5,2010-05,1
15693,102,1,37.5,2010-05,1
15694,38,2,811.47,2010-05,0
15695,40,2,721.06,2010-05,1
15696,20,3,810.57,2010-05,0
15697,132,1,246.75,2010-05,1
15698,67,1,46.2,2010-05,1
15702,125,1,27.82,2010-05,0
15704,26,1,841.17,2010-05,0
15709,32,1,194.6,2010-05,1
15711,127,1,106.65,2010-05,0
15712,113,3,1192.6000000000001,2010-05,0
15713,62,2,482.94,2010-05,1
15715,39,2,484.98,2010-05,0
15716,15,4,834.96,2010-05,0
15717,35,1,73.5,2010-05,0
15719,4,10,2980.43,2010-05,0
15722,46,3,1134.79,2010-05,0
15723,17,1,240.91,2010-05,0
15727,12,2,1739.33,2010-05,0
15732,29,7,889.63,2010-05,0
15738,3,15,5113.08,2010-05,0
15741,61,1,63.150000000000006,2010-05,0
15742,62,1,156.87,2010-05,1
15747,38,2,357.33,2010-05,0
15750,5,3,952.63,2010-05,0
15751,85,7,810.92,2010-05,0
15754,60,4,2126.82,2010-05,0
15755,36,5,1665.43,2010-05,0
15759,17,2,252.93,2010-05,0
15760,73,2,13916.34,2010-05,1
15765,109,1,370.63,2010-05,1
15766,125,1,201.60000000000002,2010-05,0
15768,4,24,12349.97,2010-05,0
15769,14,7,14661.0,2010-05,0
15770,55,1,321.45,2010-05,1
15771,47,3,1006.54,2010-05,1
15774,15,3,549.54,2010-05,0
15775,74,1,45.6,2010-05,1
15777,11,1,9.3,2010-05,0
15784,115,1,466.19,2010-05,0
15785,4,5,1773.93,2010-05,0
15789,66,1,383.75,2010-05,0
15791,33,2,997.38,2010-05,0
15792,61,1,476.84000000000003,2010-05,1
15793,42,3,792.58,2010-05,0
15794,179,2,777.0,2010-05,1
15795,29,6,986.38,2010-05,0
15796,43,2,657.98,2010-05,0
15797,24,2,613.6800000000001,2010-05,0
15798,88,2,1124.66,2010-05,0
15800,61,4,367.58,2010-05,0
15803,119,1,603.8,2010-05,0
15805,18,4,1933.57,2010-05,0
15807,109,1,401.94,2010-05,0
15808,7,10,8282.24,2010-05,0
15810,70,2,849.2,2010-05,0
15812,46,4,1179.68,2010-05,0
15814,46,1,294.08,2010-05,1
15818,31,1,340.5,2010-05,1
15819,31,4,1030.3,2010-05,0
15822,26,2,641.42,2010-05,0
15823,172,2,3867.17,2010-05,1
15826,11,1,943.97,2010-05,0
15827,4,8,1059.1,2010-05,0
15833,180,1,80.4,2010-05,1
15838,36,3,1560.56,2010-05,0
15841,162,2,603.75,2010-05,0
15845,34,2,595.96,2010-05,0
15847,84,1,80.62,2010-05,0
15848,64,1,139.94,2010-05,1
15850,169,1,106.65,2010-05,0
15854,11,3,900.33,2010-05,0
15856,5,11,7674.25,2010-05,0
15858,74,4,959.57,2010-05,0
15860,1,5,636.97,2010-05,0
15861,10,3,923.07,2010-05,0
15862,3,7,1297.19,2010-05,0
15863,60,3,289.86,2010-05,1
15865,146,1,714.05,2010-05,0
15867,35,10,2944.39,2010-05,0
15868,26,1,94.53,2010-05,0
15869,69,1,174.02,2010-05,1
15874,13,8,3316.51,2010-05,0
15875,89,1,111.72,2010-05,1
15878,4,2,330.77,2010-05,0
15879,12,2,625.22,2010-05,0
15882,119,2,347.94,2010-05,0
15884,179,1,241.8,2010-05,0
15885,41,4,504.85,2010-05,0
15886,41,1,294.37,2010-05,0
15889,27,5,789.9399999999999,2010-05,0
15890,40,2,286.95,2010-05,1
15892,112,1,128.2,2010-05,1
15898,6,13,2450.48,2010-05,0
15900,5,1,136.22,2010-05,0
15903,137,1,39.8,2010-05,0
15910,46,3,564.5600000000001,2010-05,0
15911,66,8,1702.34,2010-05,1
15912,12,6,654.99,2010-05,0
15916,1,4,1105.7,2010-05,0
15917,49,4,437.53000000000003,2010-05,1
15918,74,1,248.65,2010-05,1
15920,68,3,164.49,2010-05,0
15921,83,1,100.18,2010-05,0
15924,174,1,102.82,2010-05,1
15927,90,1,123.39,2010-05,1
15928,99,1,293.53,2010-05,1
15929,87,1,594.0,2010-05,1
15941,80,1,405.0,2010-05,1
15943,92,2,271.28999999999996,2010-05,1
15944,169,1,588.4,2010-05,0
15945,136,2,351.32,2010-05,0
15946,76,1,1155.02,2010-05,0
15950,88,2,1308.46,2010-05,0
15953,92,3,647.48,2010-05,0
15954,32,1,190.75,2010-05,1
15955,25,3,1623.63,2010-05,0
15956,169,1,326.4,2010-05,0
15959,125,3,579.49,2010-05,1
15964,106,1,272.96000000000004,2010-05,1
15965,48,4,849.3,2010-05,0
15967,13,4,652.89,2010-05,0
15970,41,1,703.22,2010-05,1
15971,167,2,446.28,2010-05,0
15972,17,2,1113.86,2010-05,0
15978,87,1,599.12,2010-05,0
15979,45,1,329.22,2010-05,1
15981,13,4,2137.44,2010-05,0
15982,48,1,324.51,2010-05,1
15983,169,3,1199.59,2010-05,1
15984,5,12,3228.11,2010-05,0
15985,4,1,487.92,2010-05,0
15988,99,1,268.8,2010-05,0
15989,180,1,143.11,2010-05,1
15990,35,4,852.63,2010-05,0
15994,78,1,404.16,2010-05,0
15998,69,6,2722.0099999999998,2010-05,0
15999,178,1,20.4,2010-05,1
16002,68,1,169.21,2010-05,1
16003,68,3,997.27,2010-05,1
16004,6,3,1763.44,2010-05,0
16008,5,4,849.39,2010-05,0
16011,1,6,950.98,2010-05,0
16013,5,15,5081.12,2010-05,0
16014,120,1,257.71,2010-05,0
16017,74,3,927.35,2010-05,0
16018,175,1,195.78,2010-05,1
16019,63,8,4264.32,2010-05,0
16027,24,7,961.1,2010-05,0
16028,38,1,82.2,2010-05,1
16029,10,24,25548.52,2010-05,0
16035,3,1,217.73,2010-05,0
16036,63,1,848.6800000000001,2010-05,0
16037,91,1,353.72,2010-05,0
16039,71,1,143.48000000000002,2010-05,0
16040,52,1,374.95,2010-05,0
16046,5,1,235.78,2010-05,0
16047,125,1,107.14,2010-05,1
16051,124,1,188.44,2010-05,1
16053,53,1,632.66,2010-05,0
16054,60,1,452.48,2010-05,0
16057,98,2,1265.43,2010-05,0
16059,12,1,216.9,2010-05,0
16064,168,1,111.0,2010-05,1
16067,5,3,3395.29,2010-05,0
16068,36,1,122.93,2010-05,1
16071,69,2,566.16,2010-05,0
16075,7,1,469.70000000000005,2010-05,0
16077,68,1,2300.4,2010-05,1
16078,112,1,283.79,2010-05,1
16081,17,2,273.03,2010-05,0
16082,113,1,106.75,2010-05,1
16085,61,3,679.65,2010-05,0
16086,40,2,642.17,2010-05,0
16087,52,3,997.24,2010-05,0
16088,18,2,1437.43,2010-05,0
16090,67,1,205.91,2010-05,1
16092,22,2,473.42,2010-05,0
16094,14,2,690.75,2010-05,0
16096,31,2,883.47,2010-05,0
16098,45,3,767.11,2010-05,0
16099,35,2,383.2,2010-05,0
16101,4,1,823.51,2010-05,0
16103,12,6,1557.88,2010-05,0
16104,50,6,1873.6,2010-05,0
16105,47,1,595.55,2010-05,0
16108,25,2,860.99,2010-05,0
16109,141,1,327.6,2010-05,1
16115,17,1,194.03,2010-05,0
16117,34,1,133.5,2010-05,1
16118,95,1,4376.25,2010-05,1
16119,29,2,313.19,2010-05,0
16121,8,1,155.67,2010-05,0
16124,26,2,931.64,2010-05,0
16125,6,8,2739.15,2010-05,0
16126,25,5,2135.34,2010-05,0
16127,169,1,145.06,2010-05,1
16130,21,2,480.7,2010-05,0
16131,39,2,4499.94,2010-05,0
16132,70,1,353.4,2010-05,0
16133,17,4,1416.43,2010-05,0
16135,26,1,301.9,2010-05,0
16136,106,1,237.42,2010-05,1
16137,123,1,422.7,2010-05,1
16138,33,1,516.21,2010-05,0
16139,165,2,475.74,2010-05,1
16143,18,3,1137.49,2010-05,0
16145,27,1,853.35,2010-05,0
16147,13,2,1186.3700000000001,2010-05,0
16150,31,3,994.3199999999999,2010-05,0
16153,5,1,1395.98,2010-05,0
16156,87,4,1073.77,2010-05,0
16158,45,7,474.42,2010-05,0
16159,90,2,657.01,2010-05,0
16161,17,5,576.4,2010-05,0
16163,174,2,838.28,2010-05,0
16166,134,1,239.84,2010-05,0
16167,60,2,873.24,2010-05,0
16168,7,11,1453.81,2010-05,0
16170,5,5,1680.43,2010-05,0
16174,24,2,516.3,2010-05,0
16175,6,1,289.65,2010-05,0
16176,39,2,745.39,2010-05,0
16177,11,2,707.28,2010-05,0
16182,33,2,1209.0,2010-05,0
16185,7,1,115.31,2010-05,0
16186,4,5,1819.55,2010-05,0
16190,3,3,986.97,2010-05,0
16191,171,1,348.6,2010-05,0
16192,178,1,351.3,2010-05,1
16195,166,1,323.25,2010-05,1
16197,34,3,800.8,2010-05,0
16199,74,1,66.0,2010-05,0
16200,99,7,3107.4900000000002,2010-05,0
16202,91,4,1122.05,2010-05,0
16204,174,1,213.27,2010-05,1
16206,1,2,455.5,2010-05,0
16208,15,3,1275.81,2010-05,0
16210,34,11,5733.04,2010-05,0
16212,61,2,603.37,2010-05,1
16218,4,1,113.2,2010-05,0
16222,164,1,498.5,2010-05,1
16225,40,5,941.27,2010-05,0
16229,7,1,420.36,2010-05,0
16231,40,1,291.55,2010-05,0
16233,7,3,814.85,2010-05,0
16234,4,1,91.36,2010-05,0
16242,35,2,881.55,2010-05,0
16246,112,1,166.9,2010-05,0
16253,132,2,1055.53,2010-05,0
16254,75,1,177.44,2010-05,0
16255,78,2,616.17,2010-05,0
16256,40,1,569.84,2010-05,0
16258,31,3,1575.79,2010-05,0
16259,48,2,159.82,2010-05,0
16266,55,2,271.12,2010-05,0
16267,34,1,186.66,2010-05,1
16271,85,1,679.04,2010-05,0
16273,91,2,336.03999999999996,2010-05,1
16275,84,1,695.84,2010-05,0
16276,50,1,1057.3600000000001,2010-05,0
16277,176,1,188.69,2010-05,1
16279,39,1,484.82,2010-05,0
16280,168,1,238.05,2010-05,1
16281,125,1,781.52,2010-05,0
16282,161,1,270.0,2010-05,0
16283,92,1,873.12,2010-05,0
16285,89,1,176.9,2010-05,1
16286,66,1,272.95,2010-05,0
16287,84,2,364.32,2010-05,0
16290,8,1,957.43,2010-05,0
16291,125,1,117.72,2010-05,1
16292,47,1,312.26,2010-05,0
16293,12,2,610.31,2010-05,0
16296,69,4,1313.67,2010-05,1
16300,68,2,863.47,2010-05,0
16301,179,1,107.33,2010-05,1
16303,11,2,1228.3400000000001,2010-05,0
16304,137,1,381.66,2010-05,1
16307,20,1,435.85,2010-05,0
16308,167,1,960.0,2010-05,0
16310,85,1,190.38,2010-05,0
16317,27,1,374.5,2010-05,0
16320,124,1,823.15,2010-05,0
16321,69,2,230.9,2010-05,1
16323,20,1,146.16,2010-05,0
16325,46,4,909.0,2010-05,0
16326,10,5,843.72,2010-05,0
16327,33,6,3967.67,2010-05,0
16328,6,1,310.83,2010-05,0
16329,88,2,685.25,2010-05,0
16330,105,1,51.43,2010-05,0
16331,75,2,1452.1,2010-05,0
16332,32,1,107.75,2010-05,0
16335,35,6,2352.66,2010-05,0
16336,74,2,1787.9,2010-05,0
16341,52,1,762.28,2010-05,0
16344,39,2,316.76,2010-05,0
16347,11,5,1042.55,2010-05,0
16351,4,9,2145.51,2010-05,0
16353,25,11,1913.05,2010-05,0
16354,34,1,210.83,2010-05,0
16359,33,2,284.28000000000003,2010-05,0
16365,53,3,778.54,2010-05,0
16366,25,3,1220.83,2010-05,0
16369,5,2,559.45,2010-05,0
16372,50,1,113.45,2010-05,0
16374,31,1,479.79,2010-05,0
16377,60,1,632.28,2010-05,1
16383,32,2,1301.06,2010-05,0
16384,33,1,319.75,2010-05,0
16385,74,1,110.26,2010-05,1
16387,81,1,140.19,2010-05,0
16388,96,1,186.05,2010-05,1
16390,122,1,193.8,2010-05,0
16391,4,1,165.48,2010-05,0
16392,4,1,192.29,2010-05,0
16393,61,3,944.16,2010-05,0
16395,173,2,244.66,2010-05,0
16397,71,1,127.88,2010-05,1
16400,14,4,1586.28,2010-05,0
16406,96,1,212.85,2010-05,0
16408,34,1,231.93,2010-05,1
16409,43,3,1177.81,2010-05,0
16410,177,1,130.32,2010-05,1
16412,52,2,194.04,2010-05,0
16414,36,2,232.57,2010-05,0
16415,26,2,509.09000000000003,2010-05,0
16416,97,1,637.4399999999999,2010-05,0
16419,20,2,515.1899999999999,2010-05,0
16422,4,17,8891.12,2010-05,0
16430,124,1,104.95,2010-05,0
16434,60,3,661.28,2010-05,0
16436,111,3,329.34,2010-05,1
16439,165,1,310.70000000000005,2010-05,1
16441,70,1,225.74,2010-05,0
16442,47,2,282.68,2010-05,1
16444,24,2,389.89,2010-05,0
16447,33,2,516.13,2010-05,1
16450,27,2,1193.81,2010-05,0
16451,4,2,746.1800000000001,2010-05,0
16452,73,2,332.17,2010-05,1
16454,49,2,24.05,2010-05,1
16455,62,1,905.16,2010-05,0
16456,15,3,1441.67,2010-05,0
16458,5,1,116.0,2010-05,0
16459,172,1,71.78999999999999,2010-05,1
16461,33,2,1463.8,2010-05,1
16466,22,3,1136.01,2010-05,0
16467,76,4,2475.08,2010-05,0
16470,42,2,364.46,2010-05,0
16471,11,2,663.23,2010-05,0
16472,40,1,557.04,2010-05,0
16481,125,1,453.38,2010-05,1
16485,36,3,1339.0,2010-05,0
16487,20,2,209.4,2010-05,0
16493,66,1,465.51,2010-05,0
16497,11,7,1761.5,2010-05,0
16502,63,2,266.5,2010-05,1
16507,15,1,152.76,2010-05,0
16508,73,1,248.8,2010-05,1
16510,66,3,974.98,2010-05,0
16511,91,1,300.15,2010-05,0
16519,91,1,177.63,2010-05,0
16520,32,2,648.38,2010-05,0
16521,91,1,95.12,2010-05,0
16523,35,3,1123.23,2010-05,0
16524,134,1,101.3,2010-05,0
16525,6,13,7501.1900000000005,2010-05,0
16526,27,1,426.85,2010-05,0
16530,111,1,48.349999999999994,2010-05,1
16532,63,1,861.5999999999999,2010-05,0
16534,85,1,635.9,2010-05,1
16535,123,1,20.0,2010-05,1
16537,84,1,23.35,2010-05,1
16538,38,1,230.11,2010-05,0
16541,178,1,424.03,2010-05,1
16543,34,1,292.21,2010-05,1
16544,105,3,266.40000000000003,2010-05,0
16548,42,1,30.15,2010-05,1
16549,8,5,648.34,2010-05,0
16550,18,8,3672.93,2010-05,0
16551,60,3,961.44,2010-05,0
16553,67,6,2255.96,2010-05,0
16554,67,2,743.79,2010-05,0
16556,26,5,2641.39,2010-05,0
16558,36,4,1319.84,2010-05,0
16560,25,5,1874.8400000000001,2010-05,0
16563,102,2,851.42,2010-05,0
16564,12,1,87.8,2010-05,0
16568,84,1,477.30000000000007,2010-05,0
16569,74,4,1331.03,2010-05,1
16570,12,2,986.42,2010-05,0
16571,6,2,801.23,2010-05,0
16574,101,1,590.91,2010-05,0
16577,109,1,380.0,2010-05,1
16578,69,1,156.6,2010-05,1
16583,116,1,64.5,2010-05,1
16584,104,1,931.72,2010-05,0
16585,36,2,341.59,2010-05,1
16586,78,1,328.05,2010-05,0
16588,17,1,216.79999999999998,2010-05,0
16592,6,4,1354.96,2010-05,0
16593,162,2,278.73,2010-05,0
16595,49,2,741.35,2010-05,1
16596,132,2,208.83,2010-05,1
16600,164,1,310.01,2010-05,0
16601,66,1,67.25,2010-05,1
16604,5,2,432.45,2010-05,0
16605,167,1,60.48,2010-05,1
16607,11,2,625.04,2010-05,0
16608,106,1,687.4,2010-05,0
16611,14,3,888.09,2010-05,0
16612,8,2,916.97,2010-05,0
16614,21,1,293.15,2010-05,0
16615,69,1,291.5,2010-05,1
16619,41,2,1364.92,2010-05,1
16620,5,3,1311.47,2010-05,0
16623,35,1,228.25,2010-05,0
16628,84,1,78.0,2010-05,0
16631,20,4,820.03,2010-05,0
16632,24,1,204.4,2010-05,0
16634,63,2,619.2,2010-05,0
16636,25,3,2506.79,2010-05,0
16641,144,1,323.40000000000003,2010-05,1
16645,178,1,160.39,2010-05,1
16648,33,1,252.84,2010-05,0
16651,29,1,136.2,2010-05,0
16652,34,2,3857.86,2010-05,0
16654,55,1,269.7,2010-05,0
16655,22,3,1007.15,2010-05,0
16656,14,6,4948.280000000001,2010-05,0
16658,6,3,273.54,2010-05,0
16660,137,1,141.6,2010-05,0
16661,21,3,823.4300000000001,2010-05,0
16663,172,1,165.0,2010-05,1
16664,12,1,109.2,2010-05,0
16666,64,1,106.96000000000001,2010-05,1
16668,74,1,138.54,2010-05,0
16670,67,3,1874.6100000000001,2010-05,0
16673,122,1,188.83,2010-05,1
16677,95,1,263.23,2010-05,0
16681,84,1,151.5,2010-05,1
16684,35,10,19390.48,2010-05,0
16686,15,4,920.28,2010-05,0
16691,4,1,35.879999999999995,2010-05,0
16693,99,1,220.56,2010-05,0
16694,166,1,98.30000000000001,2010-05,1
16695,4,2,193.15,2010-05,0
16699,12,4,459.99,2010-05,0
16700,7,6,2209.21,2010-05,0
16701,12,5,1726.53,2010-05,0
16702,8,3,794.92,2010-05,0
16704,61,2,695.66,2010-05,1
16705,11,13,11627.721,2010-05,0
16707,25,2,300.2,2010-05,0
16709,48,3,2959.65,2010-05,0
16710,25,6,1688.39,2010-05,0
16711,68,3,895.65,2010-05,1
16713,60,8,3644.32,2010-05,0
16714,113,1,368.27,2010-05,1
16715,5,1,323.8,2010-05,0
16716,73,1,1248.48,2010-05,1
16717,12,3,1127.38,2010-05,0
16718,32,4,2400.03,2010-05,1
16719,82,3,860.59,2010-05,0
16720,165,1,173.22,2010-05,1
16722,46,4,1295.63,2010-05,0
16723,178,1,460.55,2010-05,0
16725,169,1,213.88,2010-05,0
16727,64,2,848.44,2010-05,1
16731,91,1,174.05,2010-05,1
16732,54,2,1472.88,2010-05,1
16735,4,6,2138.98,2010-05,0
16736,35,4,2124.28,2010-05,0
16737,20,1,417.59999999999997,2010-05,0
16741,68,1,173.06,2010-05,1
16742,6,11,2126.94,2010-05,0
16743,18,2,422.21,2010-05,0
16746,26,11,4930.7,2010-05,0
16748,31,4,710.85,2010-05,0
16749,34,2,4387.08,2010-05,1
16754,3,14,29864.98,2010-05,0
16755,40,3,1041.91,2010-05,0
16756,35,2,446.32,2010-05,0
16763,181,1,352.85,2010-05,1
16767,33,1,797.16,2010-05,0
16768,64,3,686.68,2010-05,0
16769,168,2,394.46000000000004,2010-05,0
16771,88,3,1506.54,2010-05,0
16772,143,2,2001.1,2010-05,0
16773,176,1,137.75,2010-05,0
16774,41,2,576.1,2010-05,0
16777,75,1,209.88,2010-05,0
16779,13,19,17193.48,2010-05,0
16781,112,1,311.75,2010-05,1
